"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"RIOK1",1.19973264828074e-40,-1.20751491111838,0.066,0.137,2.39838553717803e-36,"RIOK1"
"EXOC2",1.22592153499305e-40,-0.888925341858936,0.069,0.141,2.45073974060461e-36,"EXOC2"
"GEMIN6",1.24044049824812e-40,-1.0912341602556,0.075,0.149,2.47976460004781e-36,"GEMIN6"
"P2RX5",1.49570410397504e-40,2.30532343227379,0.107,0.043,2.9900620742565e-36,"P2RX5"
"ARL17A",1.54880518954334e-40,-0.784663368352438,0.081,0.157,3.09621645441609e-36,"ARL17A"
"FRA10AC1",1.5934270093767e-40,-0.583227556441866,0.102,0.185,3.18541993444496e-36,"FRA10AC1"
"PDRG1",1.59943781097706e-40,-0.920701402402634,0.056,0.124,3.19743612792424e-36,"PDRG1"
"SUPT3H",1.8935922726336e-40,-1.13878552660581,0.044,0.107,3.78548031222182e-36,"SUPT3H"
"PPAN",1.91713977878638e-40,-1.23742126996865,0.055,0.121,3.83255413177186e-36,"PPAN"
"ZNF26",2.04941806055429e-40,-0.732167202155572,0.071,0.145,4.09699164485408e-36,"ZNF26"
"HAUS6",2.23911271113977e-40,-0.680255232980427,0.066,0.138,4.47621022083951e-36,"HAUS6"
"MRPS2",2.25179215662723e-40,-1.04953887036801,0.071,0.143,4.5015577003135e-36,"MRPS2"
"LILRA6",2.29160453194408e-40,2.73296050869453,0.14,0.067,4.58114661980942e-36,"LILRA6"
"YARS2",2.35276744271371e-40,-1.25562567081472,0.053,0.119,4.70341739472898e-36,"YARS2"
"TMX2",3.15030994725121e-40,-0.78012240950809,0.093,0.171,6.29778461554989e-36,"TMX2"
"RALGAPA2",3.43659038193051e-40,2.56748131384455,0.243,0.16,6.87008783251729e-36,"RALGAPA2"
"KLHL7",4.07323710232946e-40,-0.868436629699194,0.046,0.109,8.14280829126683e-36,"KLHL7"
"LAPTM5",4.54077026567824e-40,0.805333423799961,0.677,0.83,9.07745383811737e-36,"LAPTM5"
"PLPPR2",4.64782379249548e-40,3.04001397418272,0.116,0.049,9.29146454357772e-36,"PLPPR2"
"POGLUT1",5.39280087009144e-40,-1.07125637874846,0.08,0.154,1.07807482193998e-35,"POGLUT1"
"AKIRIN1",5.99787057242363e-40,0.527338999501797,0.271,0.407,1.19903430613321e-35,"AKIRIN1"
"PCYOX1",6.00077659947033e-40,-0.827090001492147,0.066,0.137,1.19961525000011e-35,"PCYOX1"
"ADPRHL2",6.10291723311729e-40,-0.868286526722775,0.068,0.138,1.22003418407248e-35,"ADPRHL2"
"ACOX1",6.30134870054067e-40,2.53723815013789,0.227,0.143,1.25970261872509e-35,"ACOX1"
"ETHE1",6.30846271530529e-40,-0.563626639546047,0.143,0.234,1.26112478141668e-35,"ETHE1"
"MSL1",6.52660976318983e-40,2.20702249444192,0.373,0.303,1.30473455775928e-35,"MSL1"
"ATP6V0A1",6.63404816761684e-40,2.04327893713872,0.208,0.124,1.32621256918828e-35,"ATP6V0A1"
"KANSL1",7.83633700982867e-40,0.603816344640274,0.386,0.561,1.56656213163485e-35,"KANSL1"
"SSSCA1",8.75709619587244e-40,-0.791004585622337,0.101,0.181,1.75063110051686e-35,"SSSCA1"
"POLR3K",1.00212101773296e-39,-0.712086711499157,0.091,0.17,2.00334012654996e-35,"POLR3K"
"RALB",1.01842947027975e-39,2.15771549702779,0.273,0.189,2.03594235403626e-35,"RALB"
"ODC1",1.20341831514903e-39,0.799492778954228,0.159,0.267,2.40575355381444e-35,"ODC1"
"ANKAR",1.26761402107379e-39,-0.911130053977116,0.045,0.107,2.53408718952862e-35,"ANKAR"
"ANKRD40",1.39309123619858e-39,-0.880033418434215,0.078,0.151,2.78492869028458e-35,"ANKRD40"
"MPP1",1.599406132559e-39,1.83947683894302,0.215,0.13,3.1973727995987e-35,"MPP1"
"PAFAH1B3",1.7167467189031e-39,-1.06916639649894,0.064,0.133,3.4319483657592e-35,"PAFAH1B3"
"ANKRD13C",1.74851656998914e-39,-0.881649891338065,0.054,0.12,3.4954594750653e-35,"ANKRD13C"
"RBM19",2.39987054863954e-39,-1.04646255847585,0.057,0.124,4.7975812137853e-35,"RBM19"
"FAM76A",2.71661465365399e-39,-0.646379475250897,0.088,0.165,5.43078435411968e-35,"FAM76A"
"ATG14",2.90923086807918e-39,-0.64151050175967,0.073,0.147,5.81584342837708e-35,"ATG14"
"RNF214",3.42954641448819e-39,-0.966598942208267,0.069,0.139,6.85600623720335e-35,"RNF214"
"P4HTM",3.44289554480302e-39,-0.975147617157536,0.047,0.109,6.88269248361571e-35,"P4HTM"
"SNUPN",3.49619641088567e-39,-0.699692751430085,0.101,0.18,6.98924624500154e-35,"SNUPN"
"RAB32",3.70959072461818e-39,2.02578369914033,0.239,0.151,7.41584281758421e-35,"RAB32"
"CHCHD3",3.75243726875442e-39,-0.813257639319517,0.104,0.184,7.50149734396697e-35,"CHCHD3"
"EBNA1BP2",3.7714303697151e-39,-0.941957049686243,0.089,0.165,7.53946645209746e-35,"EBNA1BP2"
"CENPB",3.94215890817841e-39,-0.749239988629896,0.121,0.205,7.88076987333945e-35,"CENPB"
"ZNF680",4.34066883168033e-39,-0.89345023726669,0.052,0.118,8.67743106141214e-35,"ZNF680"
"TLE3",4.36022980862167e-39,2.53957147773992,0.279,0.199,8.71653541041558e-35,"TLE3"
"ATP6V1B2",4.50258717842444e-39,1.80487040412197,0.33,0.256,9.0011220283883e-35,"ATP6V1B2"
"LIAS",5.40122168293126e-39,-0.848682482350759,0.075,0.148,1.07975822663479e-34,"LIAS"
"CLEC4D",5.79253233726486e-39,2.60438180762414,0.126,0.058,1.15798513954262e-34,"CLEC4D"
"JMY",6.37976822477635e-39,-0.98977730242378,0.057,0.124,1.27537946581504e-34,"JMY"
"CAPG",6.52090106700135e-39,1.50623783597169,0.265,0.181,1.30359333230424e-34,"CAPG"
"PDCL",6.8063189884104e-39,-0.614078998452416,0.083,0.158,1.36065122897312e-34,"PDCL"
"PHF21A",7.06280602904994e-39,2.39698299816797,0.289,0.205,1.41192555326737e-34,"PHF21A"
"NOL10",9.20459330245553e-39,-0.975935108033403,0.07,0.14,1.84009024709389e-34,"NOL10"
"ZFPM1",1.08582648126399e-38,-0.593778391494565,0.1,0.18,2.17067571869485e-34,"ZFPM1"
"TNFSF10",1.13225280113735e-38,1.36203159922551,0.454,0.407,2.26348657475368e-34,"TNFSF10"
"TMA16",1.39432273670742e-38,-0.524533241796764,0.142,0.234,2.7873905829518e-34,"TMA16"
"TPGS1",1.59797414875306e-38,-0.703290916353908,0.142,0.229,3.19451012077225e-34,"TPGS1"
"CFAP20",1.60022179789089e-38,-0.850367647792405,0.05,0.112,3.19900339616368e-34,"CFAP20"
"ZBTB14",1.69176666440029e-38,-0.861937595040816,0.051,0.115,3.38201073880261e-34,"ZBTB14"
"ELP6",1.97693343143296e-38,-0.879847460497392,0.089,0.166,3.95208762277763e-34,"ELP6"
"FLYWCH2",2.19233272117028e-38,-0.584237864493266,0.076,0.149,4.3826923428915e-34,"FLYWCH2"
"XRN1",2.31810935952109e-38,0.542820115664813,0.327,0.483,4.63413242061861e-34,"XRN1"
"HERC4",2.56314996043959e-38,0.559006051849595,0.273,0.405,5.12399308591479e-34,"HERC4"
"MTRR",2.68746616891221e-38,-1.06299657522094,0.049,0.111,5.3725136182724e-34,"MTRR"
"APOL6",3.06981956739522e-38,0.739261287021835,0.317,0.476,6.13687629717978e-34,"APOL6"
"MRPL39",3.31936882203859e-38,-1.20273611658277,0.048,0.109,6.63575021213734e-34,"MRPL39"
"DALRD3",3.58851025356736e-38,-0.911897051754953,0.066,0.135,7.1737908479065e-34,"DALRD3"
"CCNQ",3.73553639326076e-38,-0.73386413224874,0.074,0.147,7.46771080376758e-34,"CCNQ"
"DCPS",4.20382350929475e-38,-0.833276311237561,0.078,0.15,8.40386357743113e-34,"DCPS"
"POLR3E",4.32718663582829e-38,-1.08858231910911,0.054,0.119,8.65047880368433e-34,"POLR3E"
"WDR60",5.02421849526117e-38,-0.938202510469397,0.056,0.122,1.00439151938766e-33,"WDR60"
"MRPL30",5.16041922110208e-38,-0.854056449627635,0.072,0.142,1.03161940649052e-33,"MRPL30"
"SMARCD3",5.24098483438754e-38,2.88012396744796,0.141,0.069,1.04772527824241e-33,"SMARCD3"
"DTD1",5.85560198374733e-38,-0.513327095255312,0.108,0.188,1.17059339257093e-33,"DTD1"
"SLC9A9",7.32600353746799e-38,-0.772502417644717,0.081,0.154,1.46454136717523e-33,"SLC9A9"
"TAF1B",8.45816762682281e-38,-0.780772956122591,0.083,0.155,1.69087229027815e-33,"TAF1B"
"TMEM128",8.5392064935344e-38,-0.959179010789573,0.054,0.117,1.70707277012246e-33,"TMEM128"
"GPATCH4",1.13399409194041e-37,-0.960061898540426,0.089,0.165,2.26696758919807e-33,"GPATCH4"
"B3GALT4",1.25858080948758e-37,-0.556057907333426,0.092,0.168,2.51602889624661e-33,"B3GALT4"
"SYNC",1.27340602495659e-37,-0.646390485362102,0.088,0.164,2.54566598449072e-33,"SYNC"
"ANKRD26",1.35900191840243e-37,-1.07567946863297,0.052,0.115,2.71678073507831e-33,"ANKRD26"
"MORC2",1.55194919644329e-37,-1.1817611516259,0.047,0.108,3.10250163860978e-33,"MORC2"
"EEF1AKMT2",1.69335858439213e-37,-0.895177998538209,0.07,0.14,3.38519314605831e-33,"EEF1AKMT2"
"PEA15",1.97440208593982e-37,-1.02882118474925,0.065,0.131,3.94702721000229e-33,"PEA15"
"CREBRF",2.13185338183988e-37,1.92555831070956,0.545,0.547,4.2617880956361e-33,"CREBRF"
"NUDT9",2.39765772655443e-37,-1.48864108903821,0.047,0.107,4.79315756115496e-33,"NUDT9"
"GMFG",2.67669618613511e-37,0.853309253590212,0.731,0.904,5.3509833457027e-33,"GMFG"
"AP1AR",2.86472783527755e-37,-0.875184285512432,0.079,0.152,5.72687741550335e-33,"AP1AR"
"IFRD1",3.00769231316701e-37,2.67058470637168,0.214,0.136,6.01267770325218e-33,"IFRD1"
"PEX3",3.02689661981642e-37,-1.11079277592265,0.045,0.106,6.051069032675e-33,"PEX3"
"PSMG1",3.32349980740467e-37,-0.99436009395053,0.064,0.13,6.64400846498268e-33,"PSMG1"
"TAGLN2",3.43194069102492e-37,1.51651824433338,0.607,0.633,6.86079263542793e-33,"TAGLN2"
"SPATA13",3.66021056329547e-37,0.78862318732248,0.179,0.288,7.31712693708397e-33,"SPATA13"
"MMAB",4.04675243022373e-37,-1.16247493663614,0.046,0.106,8.08986278326026e-33,"MMAB"
"EXOSC5",4.06335419450254e-37,-1.10910119879229,0.062,0.128,8.12305137023002e-33,"EXOSC5"
"CDKAL1",4.19650988124771e-37,-0.919214028930369,0.057,0.121,8.3892429036023e-33,"CDKAL1"
"ULK1",4.20934992744452e-37,2.56973583697903,0.178,0.102,8.41491143995434e-33,"ULK1"
"CCDC124",4.37310798606188e-37,-0.722310699772958,0.103,0.18,8.7422801749363e-33,"CCDC124"
"GOLT1B",5.03678168233172e-37,-0.811459908675262,0.082,0.153,1.00690302611493e-32,"GOLT1B"
"SHLD2",5.58436236055536e-37,-0.831959516791026,0.09,0.164,1.11636987949862e-32,"SHLD2"
"RRAS2",7.09557145975638e-37,-1.13811524930428,0.044,0.104,1.4184756905199e-32,"RRAS2"
"TIMM22",7.46817590512798e-37,-0.665282485980758,0.073,0.143,1.49296304519413e-32,"TIMM22"
"RBAK-RBAKDN",7.93833988527849e-37,-1.13422967720942,0.05,0.111,1.58695352646602e-32,"RBAK-RBAKDN"
"CEBPB",8.25212845471963e-37,1.23964052928456,0.48,0.443,1.649682999383e-32,"CEBPB"
"A1BG",9.28256580049195e-37,-0.513152134841939,0.13,0.215,1.85567772917635e-32,"A1BG"
"RASGRP4",9.3772159632882e-37,2.60883726003344,0.159,0.087,1.87459924322094e-32,"RASGRP4"
"TULP4",9.98565367874463e-37,-0.706162556413819,0.108,0.187,1.99623202691784e-32,"TULP4"
"DBT",1.0415110415637e-36,-0.555573224907904,0.069,0.138,2.08208472319e-32,"DBT"
"CD302",1.15318372674797e-36,1.35107787720848,0.252,0.172,2.30532958814188e-32,"CD302"
"GRAMD1A",1.23015551339897e-36,0.633268257562525,0.18,0.285,2.45920388683588e-32,"GRAMD1A"
"ZNF253",1.24717031035049e-36,-0.837872775531037,0.05,0.112,2.49321816742166e-32,"ZNF253"
"DHRS7",1.30418768434833e-36,0.506485122626189,0.325,0.476,2.60720159978076e-32,"DHRS7"
"ABHD2",1.31374802456831e-36,2.0764641091316,0.277,0.197,2.6263136759145e-32,"ABHD2"
"HIST1H4E",1.51337258172675e-36,-0.899962377060792,0.055,0.118,3.02538312812995e-32,"HIST1H4E"
"ADPRM",1.67002410529872e-36,-0.818700200664483,0.047,0.108,3.33854518890268e-32,"ADPRM"
"RBM15B",1.68716855843602e-36,-0.79982746640867,0.088,0.16,3.37281866516945e-32,"RBM15B"
"COIL",1.70314244503855e-36,-0.784761623945655,0.108,0.187,3.40475206187656e-32,"COIL"
"PTGES2",1.86933300486103e-36,-0.752545463440807,0.097,0.172,3.73698361001769e-32,"PTGES2"
"DNAJB6",1.93437239843828e-36,0.677746636420868,0.366,0.533,3.86700386171797e-32,"DNAJB6"
"TMEM209",1.96075882224538e-36,-0.87945839438202,0.065,0.131,3.91975296155074e-32,"TMEM209"
"FUT8",1.96789304981426e-36,-0.709426713106436,0.06,0.125,3.93401499588369e-32,"FUT8"
"ZCCHC2",2.01215669649391e-36,2.44726051133475,0.256,0.18,4.02250245196097e-32,"ZCCHC2"
"PRPF39",2.36342980401321e-36,-0.778808514081681,0.064,0.131,4.7247325212028e-32,"PRPF39"
"CSTF2T",2.49236689949675e-36,-0.805641128413854,0.075,0.144,4.98249066878395e-32,"CSTF2T"
"AL021368.2",2.60260149900665e-36,-0.927031610540602,0.042,0.1,5.20286065666419e-32,"AL021368.2"
"SNAPIN",3.06276199845435e-36,-0.713678571918291,0.098,0.173,6.12276751111009e-32,"SNAPIN"
"PTGS2",3.21153313620998e-36,2.41903364586855,0.145,0.077,6.42017589259737e-32,"PTGS2"
"EIF2B5",3.62755574698191e-36,-0.781107232115521,0.09,0.163,7.25184669379154e-32,"EIF2B5"
"BCL2A1",3.88344031677906e-36,2.25857446620777,0.254,0.177,7.76338553727301e-32,"BCL2A1"
"RMND1",4.22207933484212e-36,-0.726688230578169,0.061,0.127,8.44035879828288e-32,"RMND1"
"IRF1",4.25467980786736e-36,1.55322991357539,0.589,0.632,8.50553040390764e-32,"IRF1"
"H2AFY",4.264943607859e-36,1.45508263557079,0.461,0.458,8.52604876647093e-32,"H2AFY"
"SIRPB1",4.69117901882491e-36,2.23281953095377,0.193,0.116,9.37813597653289e-32,"SIRPB1"
"NBAS",4.69791634354353e-36,-0.621571627065725,0.078,0.149,9.39160456237788e-32,"NBAS"
"ZNF512",4.7063016068425e-36,-0.74273076552266,0.064,0.13,9.40836754223885e-32,"ZNF512"
"THOC1",5.17979786332191e-36,-0.760635270971215,0.1,0.177,1.03549339085668e-31,"THOC1"
"AFG3L2",5.32415722515837e-36,-0.639664371847468,0.136,0.22,1.06435227088141e-31,"AFG3L2"
"TP53",6.11322617502298e-36,-0.633462185212116,0.118,0.199,1.22209504464884e-31,"TP53"
"SFT2D3",6.6403273559136e-36,-1.03349519061838,0.046,0.105,1.32746784172069e-31,"SFT2D3"
"LCMT1",7.00798147005413e-36,-0.86046487833244,0.075,0.143,1.40096557567852e-31,"LCMT1"
"TMEM181",8.78400088371573e-36,-0.618482825557644,0.089,0.161,1.75600961666361e-31,"TMEM181"
"TRIB1",9.97157439891925e-36,2.59292579692158,0.118,0.054,1.99341743808795e-31,"TRIB1"
"FUT11",1.1832362644398e-35,-0.827523583841612,0.065,0.13,2.36540761624161e-31,"FUT11"
"COMMD4",1.21933322978751e-35,-0.52143475291716,0.113,0.191,2.43756905966821e-31,"COMMD4"
"TFPT",1.22833349042837e-35,-0.776454771591085,0.062,0.127,2.45556148071534e-31,"TFPT"
"LILRA2",1.33114271684339e-35,1.9376375776339,0.21,0.131,2.66108740524161e-31,"LILRA2"
"LRP10",1.33882006882968e-35,2.10941537663351,0.429,0.381,2.67643519959741e-31,"LRP10"
"FABP5",1.41053197836744e-35,-0.567450255848045,0.078,0.149,2.81979447795436e-31,"FABP5"
"CPD",1.50118191045098e-35,2.19617791696691,0.228,0.149,3.00101275718256e-31,"CPD"
"PAK1IP1",1.52626156964486e-35,-1.11374939578452,0.08,0.149,3.05114950387705e-31,"PAK1IP1"
"SMC2",1.57212742675215e-35,-0.837222960419242,0.057,0.12,3.14283993882022e-31,"SMC2"
"ECE1",1.65979724540678e-35,2.23902238604374,0.237,0.156,3.3181006732927e-31,"ECE1"
"DCUN1D4",1.66660541254252e-35,-0.795752353290103,0.045,0.103,3.33171088021375e-31,"DCUN1D4"
"METTL17",1.70703751570532e-35,-0.677528126344302,0.09,0.164,3.41253869764651e-31,"METTL17"
"ZNF780B",1.72272528042037e-35,-0.541567051545353,0.052,0.114,3.44390010808836e-31,"ZNF780B"
"NUP37",1.85733699396267e-35,-0.654704848244166,0.067,0.134,3.71300238463077e-31,"NUP37"
"GALT",2.44677136862776e-35,-0.794709150488485,0.076,0.145,4.89134064302375e-31,"GALT"
"ANAPC10",2.51405798111243e-35,-0.835050867049037,0.061,0.125,5.02585331004185e-31,"ANAPC10"
"VPS50",2.69842685964939e-35,-0.870100370646119,0.078,0.147,5.3944251351251e-31,"VPS50"
"FAM3C",2.81844120552558e-35,-0.520274828131023,0.108,0.189,5.63434581396618e-31,"FAM3C"
"PAICS",2.85696846855009e-35,-0.752541379570043,0.069,0.135,5.71136566547849e-31,"PAICS"
"MFN2",2.85775338526147e-35,2.57840675902423,0.155,0.083,5.71293479247621e-31,"MFN2"
"BANK1",3.01169219310207e-35,1.09327248631942,0.142,0.071,6.02067386323035e-31,"BANK1"
"LRRC25",3.11654491054663e-35,1.80109080502507,0.235,0.152,6.23028493067376e-31,"LRRC25"
"SEMA4A",3.3823698684164e-35,2.23225519626414,0.178,0.103,6.76169560395123e-31,"SEMA4A"
"LINC01001",3.40055063362211e-35,2.4512971832225,0.12,0.056,6.79804077167397e-31,"LINC01001"
"POLR2D",3.99411957497281e-35,-0.849132968205752,0.068,0.134,7.98464444232814e-31,"POLR2D"
"EID2",4.00018778348067e-35,-0.899551815710557,0.069,0.134,7.99677539795621e-31,"EID2"
"MCTP1",4.07887612229594e-35,2.32128325993697,0.203,0.127,8.15408125608182e-31,"MCTP1"
"NFKBIA",4.16727453496721e-35,1.60298790101652,0.519,0.532,8.33079852285295e-31,"NFKBIA"
"ALDH2",4.53241949491895e-35,1.55178512369057,0.214,0.14,9.06075981229248e-31,"ALDH2"
"RRM1",5.33702406264942e-35,-0.638298146055509,0.046,0.105,1.06692448036425e-30,"RRM1"
"RAD51C",5.53751382543474e-35,-0.82433379210604,0.068,0.135,1.10700438884266e-30,"RAD51C"
"LILRB1",5.58119036393516e-35,-1.12740273305501,0.127,0.204,1.11573576565428e-30,"LILRB1"
"AHI1",5.59397295185089e-35,-0.990980898537266,0.051,0.111,1.11829113280451e-30,"AHI1"
"C19orf12",5.92328573309309e-35,-0.875899426687546,0.07,0.135,1.18412405090264e-30,"C19orf12"
"MGAT2",6.02376919367179e-35,-0.593175285643751,0.095,0.167,1.20421169950693e-30,"MGAT2"
"WDR46",6.13361636395096e-35,-0.615743432980537,0.11,0.188,1.22617124731744e-30,"WDR46"
"BCCIP",6.76444224962776e-35,-0.541900236705494,0.127,0.209,1.35227965012309e-30,"BCCIP"
"ZBTB40",6.8141118295447e-35,-0.828384301417928,0.07,0.136,1.36220909584428e-30,"ZBTB40"
"HIRIP3",7.2953199677765e-35,-0.779993331803098,0.049,0.109,1.4584074147582e-30,"HIRIP3"
"SFR1",7.6285517643096e-35,-0.993785948157675,0.053,0.112,1.52502378320313e-30,"SFR1"
"PTER",8.17148315875069e-35,-0.878326157018955,0.062,0.125,1.63356119826585e-30,"PTER"
"WDR61",8.56401959597188e-35,-0.634954655272274,0.111,0.188,1.71203315743074e-30,"WDR61"
"ATPAF1",9.80293583027e-35,-0.526794650692602,0.065,0.13,1.95970490182928e-30,"ATPAF1"
"C9orf85",1.13842309493702e-34,-0.669654506938334,0.072,0.139,2.2758216090886e-30,"C9orf85"
"INO80",1.15000642830956e-34,-0.512373056760971,0.121,0.201,2.29897785083365e-30,"INO80"
"CD163",1.44518169972937e-34,1.7280231558881,0.182,0.111,2.88906273592898e-30,"CD163"
"METTL13",1.46888078453417e-34,-0.927790731006629,0.06,0.122,2.93643957636225e-30,"METTL13"
"SMIM25",1.5057301554337e-34,1.80181943040609,0.167,0.094,3.01010515372751e-30,"SMIM25"
"STK25",1.55522144421965e-34,-0.860675527878878,0.09,0.16,3.1090431891395e-30,"STK25"
"GON7",1.8343295240431e-34,-0.852218636022728,0.061,0.123,3.66700815151455e-30,"GON7"
"ZNF43",1.88781818461102e-34,-0.559883681488054,0.058,0.122,3.77393733285589e-30,"ZNF43"
"SMAD2",1.9891773738496e-34,0.545509800722011,0.244,0.363,3.97656448806273e-30,"SMAD2"
"IL12RB1",2.12494173438691e-34,-0.673543816476962,0.052,0.111,4.24797102121287e-30,"IL12RB1"
"DCAF17",2.14368790368306e-34,-1.20212504653905,0.045,0.101,4.2854464882528e-30,"DCAF17"
"CASP6",2.62364236253727e-34,-1.03358393232146,0.047,0.104,5.24492344694826e-30,"CASP6"
"PICALM",3.10398847622751e-34,1.79382730843437,0.392,0.342,6.20518336282642e-30,"PICALM"
"MRPL27",3.32919948302062e-34,-0.555000207890832,0.143,0.226,6.65540268650652e-30,"MRPL27"
"KRI1",3.94255851387698e-34,-0.689146594911926,0.09,0.162,7.88156872509147e-30,"KRI1"
"TECPR2",4.00136034239602e-34,2.97272161832218,0.13,0.066,7.99911946048388e-30,"TECPR2"
"AGFG1",4.64419631088193e-34,1.98338641617528,0.342,0.289,9.28421284508407e-30,"AGFG1"
"CCDC88B",4.68366500285516e-34,2.18414203732885,0.275,0.198,9.36311470720776e-30,"CCDC88B"
"FAM210A",4.78080997245675e-34,-1.13397297533654,0.047,0.104,9.5573172159383e-30,"FAM210A"
"MRPL49",5.0882366400106e-34,-0.744953631895407,0.06,0.123,1.01718938670452e-29,"MRPL49"
"RHOG",5.30448889154967e-34,1.62670988320504,0.468,0.455,1.0604203743097e-29,"RHOG"
"GK",5.71783388378818e-34,2.93616609379406,0.168,0.099,1.1430521717081e-29,"GK"
"RBBP6",5.98464661594352e-34,0.60234764894835,0.25,0.365,1.19639070499327e-29,"RBBP6"
"SMIM30",7.54237062184462e-34,-0.831283132925779,0.088,0.157,1.50779531101296e-29,"SMIM30"
"N4BP2",7.6255563617615e-34,-0.542438909729894,0.093,0.166,1.52442497227974e-29,"N4BP2"
"CDK5RAP1",8.07826615990253e-34,-0.716718981345181,0.073,0.14,1.61492618802611e-29,"CDK5RAP1"
"DCTD",8.08705802332918e-34,-0.718961085374446,0.09,0.16,1.61668376944374e-29,"DCTD"
"ZNF292",8.4107726798016e-34,0.631872375128336,0.308,0.448,1.68139756641914e-29,"ZNF292"
"SMAGP",8.61337322417248e-34,-0.626471638719089,0.052,0.112,1.72189944124432e-29,"SMAGP"
"ZNF117",9.00697814675771e-34,2.84193598967522,0.12,0.059,1.80058500131833e-29,"ZNF117"
"ZADH2",9.76257152473558e-34,-0.561483753639645,0.079,0.146,1.95163567350989e-29,"ZADH2"
"HSPA1A",1.17749250822447e-33,1.81062456506591,0.333,0.272,2.35392527319154e-29,"HSPA1A"
"SEMA4D",1.1981070813695e-33,0.748247361438672,0.349,0.5,2.39513586636577e-29,"SEMA4D"
"CSF2RA",1.24492179686111e-33,2.27043921668034,0.191,0.117,2.48872316410505e-29,"CSF2RA"
"STX2",1.26819645861734e-33,-0.515121160337164,0.071,0.136,2.53525154042193e-29,"STX2"
"CEP104",1.2741717248424e-33,-0.74817193686233,0.076,0.143,2.54719669513243e-29,"CEP104"
"GIT1",1.45393175163541e-33,-0.899304843100696,0.074,0.138,2.90655496469434e-29,"GIT1"
"RNASEH1",1.4640078826407e-33,-0.687191243925394,0.089,0.16,2.92669815818702e-29,"RNASEH1"
"PMM2",1.51942280060073e-33,-0.691794296164872,0.095,0.166,3.03747812068092e-29,"PMM2"
"ATR",1.55207313686847e-33,-0.732733297091106,0.078,0.145,3.10274940791377e-29,"ATR"
"AMZ2",1.62106996627454e-33,-0.504174513640238,0.074,0.14,3.24068096957944e-29,"AMZ2"
"RNF8",1.74773036082269e-33,-0.628065955727884,0.079,0.147,3.49388776432064e-29,"RNF8"
"TCERG1",1.76968784365651e-33,-0.531009587318879,0.138,0.22,3.53778296825373e-29,"TCERG1"
"TMEM101",1.86969737342279e-33,-0.717898810819139,0.096,0.167,3.73771201920951e-29,"TMEM101"
"ATP6V0D1",2.33155412771916e-33,1.64085867077493,0.368,0.313,4.66100985672336e-29,"ATP6V0D1"
"UBC",2.36929494658881e-33,0.506396667662385,0.759,0.939,4.73645752772569e-29,"UBC"
"FH",2.3803591290499e-33,-0.885818681340777,0.091,0.16,4.75857593488365e-29,"FH"
"SNAP47",2.66988975629914e-33,-0.842752992155288,0.058,0.119,5.3373766118176e-29,"SNAP47"
"CDK10",3.25252008393557e-33,-0.83186854001952,0.055,0.114,6.50211289979559e-29,"CDK10"
"GLI4",3.36685318171178e-33,-0.859556222274343,0.055,0.115,6.73067619556002e-29,"GLI4"
"NUP214",3.66188301682189e-33,1.46332188619344,0.355,0.287,7.32047033892865e-29,"NUP214"
"NBEAL2",4.25761802708027e-33,2.21047704245336,0.249,0.171,8.51140419793617e-29,"NBEAL2"
"GPN1",4.26247719727883e-33,-1.01461952994872,0.071,0.134,8.5211181650801e-29,"GPN1"
"SH3GLB1",4.55050476774432e-33,1.8725981716043,0.493,0.481,9.09691408119768e-29,"SH3GLB1"
"RSAD1",4.79603138288218e-33,-1.10452220466491,0.056,0.115,9.58774633751977e-29,"RSAD1"
"MFHAS1",4.85569077283118e-33,-0.756794954168471,0.056,0.115,9.70701142396682e-29,"MFHAS1"
"EP300",4.98144317814666e-33,1.8193402391335,0.44,0.406,9.958403057433e-29,"EP300"
"PSMD3",5.06006707546352e-33,-0.597861404000281,0.128,0.205,1.01155800905591e-28,"PSMD3"
"SMYD4",5.81419860132248e-33,-1.1072088827589,0.06,0.121,1.16231644239038e-28,"SMYD4"
